gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
PCDHGB7,-1.3698545905751383,1.576268534644178,2.9461231252193163,-12.477229385681852,1.2285217672574726e-22,98,50,1.8573742887348607e-21,1.3698545905751383,DOWN
PMP22,-1.3691694414104818,4.193227292642503,5.562396734052985,-13.907300261974664,2.238726519826008e-28,98,50,6.553423477176134e-27,1.3691694414104818,DOWN
MIR6835,1.3691167947822342,1.8178326873527197,0.4487158925704856,8.454096013507707,3.5323845841238597e-14,98,50,2.1209357226038877e-13,1.3691167947822342,UP
GGTA1,-1.3687870531001165,2.565155270108585,3.9339423232087016,-15.114240018204296,2.413319562203578e-31,98,50,1.079700566038018e-29,1.3687870531001165,DOWN
CLSPN,1.3682980083467045,1.9953625088055258,0.6270645004588214,13.871289331044037,1.1814945717300265e-26,98,50,2.8153246256320563e-25,1.3682980083467045,UP
PKP3,1.367840684460087,5.971478933481601,4.603638249021514,13.422693722138966,2.8978769951946754e-27,98,50,7.386965518758519e-26,1.367840684460087,UP
PER1,-1.3670089928751255,5.307131621661384,6.674140614536509,-7.951232519494135,5.443385561825263e-13,98,50,2.8862670554907937e-12,1.3670089928751255,DOWN
AC130371.2,-1.3665617939992827,1.7940180386310618,3.1605798326303445,-10.636348185978417,1.534410537688659e-19,98,50,1.6652321181846668e-18,1.3665617939992827,DOWN
HIF3A,-1.3662037637532243,2.145937955272995,3.512141719026219,-6.394041316914074,2.167828931013449e-09,98,50,7.812103161442073e-09,1.3662037637532243,DOWN
F12,1.3652665572008553,2.027816586575752,0.6625500293748968,12.616533550700217,7.680896809729904e-24,98,50,1.3316704222844553e-22,1.3652665572008553,UP
AC068870.2,-1.3650729570884472,3.079009710862766,4.444082667951213,-12.474175532235805,7.009758858660049e-23,98,50,1.09524579117392e-21,1.3650729570884472,DOWN
FAM181A,-1.3647704740556648,0.6782747002300444,2.043045174285709,-7.504388168052237,3.2027436145831546e-11,98,50,1.4264138039667188e-10,1.3647704740556648,DOWN
CCL21,-1.3636716366751225,6.418789256742768,7.78246089341789,-6.147566408789464,7.736656485141647e-09,98,50,2.6030735411296844e-08,1.3636716366751225,DOWN
CD33,-1.363664084464091,1.8239706925029806,3.1876347769670716,-13.536094869525291,3.553473752895594e-27,98,50,8.965477895732745e-26,1.363664084464091,DOWN
TACC3,1.3635760529390186,4.223039811064083,2.859463758125065,11.821751837266868,1.7170966718142521e-22,98,50,2.532011758960777e-21,1.3635760529390186,UP
OLFML2A,-1.3624469732189328,3.3059371885539375,4.66838416177287,-8.567638242927744,1.8817486096111727e-14,98,50,1.1656797509459477e-13,1.3624469732189328,DOWN
LEFTY2,-1.3615437224059246,0.8776430994389174,2.239186821844842,-9.544736012193427,5.151470954335758e-16,98,50,3.808112473924485e-15,1.3615437224059246,DOWN
DTHD1,-1.3615091591464257,1.063523901637991,2.4250330607844166,-6.237615203491635,2.285261282989794e-08,98,50,7.299369453357397e-08,1.3615091591464257,DOWN
FEN1,1.361441263088298,5.405070710815893,4.043629447727595,14.216416148058425,1.2811984884700529e-27,98,50,3.397586851816417e-26,1.361441263088298,UP
AC026992.2,-1.3606386117665807,0.36990476391945337,1.7305433756860342,-13.51353786707329,7.579514986764568e-22,98,50,1.0472257051040961e-20,1.3606386117665807,DOWN
LCP1,-1.359901793831071,6.635480380589698,7.995382174420769,-11.721548462461074,1.4964683966097491e-22,98,50,2.235073540129474e-21,1.359901793831071,DOWN
ANKRD33B,-1.3595773902578165,0.975869047375152,2.3354464376329687,-13.049836425532314,9.5207156541855e-23,98,50,1.4584139740456514e-21,1.3595773902578165,DOWN
AC144831.1,-1.3595614586919889,1.3084434811364078,2.6680049398283967,-10.680793892851705,4.0851537145904994e-18,98,50,3.7663590088257264e-17,1.3595614586919889,DOWN
ZP3,1.3592938241466743,2.8107959214978027,1.4515020973511283,9.391888288085797,1.5330326415236398e-16,98,50,1.1959958093025468e-15,1.3592938241466743,UP
HLA-DPA1,-1.3592451912387071,7.883065729998779,9.242310921237486,-10.664908846313983,2.1201607391199046e-19,98,50,2.2550281068914135e-18,1.3592451912387071,DOWN
LINC00665,1.3588882972221885,2.5904256287300207,1.2315373315078322,9.699959117858036,1.307450045350919e-16,98,50,1.027319370560479e-15,1.3588882972221885,UP
TTC29,-1.35881839784998,0.7008431814451493,2.0596615792951294,-6.044446184165881,6.353078441978995e-08,98,50,1.9198382242341184e-07,1.35881839784998,DOWN
AL355312.3,1.358088513795539,2.1043999702243616,0.7463114564288227,10.502711510000719,1.7684581393686054e-19,98,50,1.8993837283474463e-18,1.358088513795539,UP
IGF2BP3,1.35806325925398,1.7287541159373048,0.37069085668332474,9.213144255029535,2.698310617975811e-15,98,50,1.8491722296860978e-14,1.35806325925398,UP
RILPL2,-1.3576749860087602,3.7262564052577645,5.083931391266525,-19.816696695907662,3.052232796633961e-40,98,50,6.14495439567225e-38,1.3576749860087602,DOWN
CD44,-1.357428656871578,6.388221774054323,7.745650430925901,-12.585860819069195,3.625692925217949e-24,98,50,6.485486982280157e-23,1.357428656871578,DOWN
CAPN9,-1.3558548821689311,2.641421537546052,3.997276419714983,-6.727225394135723,4.0207749327410345e-10,98,50,1.588822139454849e-09,1.3558548821689311,DOWN
IGLV7-43,1.3556314462871857,5.271593764169096,3.9159623178819105,4.682095738476423,8.336220150105271e-06,98,50,1.964333256438278e-05,1.3556314462871857,UP
CMTM2,-1.3555119647776774,0.8880835071660351,2.2435954719437126,-10.991867762460164,1.7900031617535474e-16,98,50,1.38823751499204e-15,1.3555119647776774,DOWN
DNAI1,-1.354481365854146,1.0716976011464023,2.4261789670005482,-5.209948211129651,1.5700654113752612e-06,98,50,4.022515331312025e-06,1.354481365854146,DOWN
AL357054.4,-1.3539391978954327,1.0593327334211582,2.413271931316591,-13.798151209178693,3.3910418315441317e-25,98,50,6.848030228901302e-24,1.3539391978954327,DOWN
STARD9,-1.3535219425897442,1.1874853051152936,2.541007247705038,-10.827210595798874,1.1030465553291593e-17,98,50,9.75049665620265e-17,1.3535219425897442,DOWN
LINC00511,1.3522757421787006,1.7781788328146948,0.4259030906359942,14.238782672564456,1.7204327455249338e-28,98,50,5.0967174278088504e-27,1.3522757421787006,UP
ATP1B2,-1.352096884814085,1.4389847592986,2.791081644112685,-10.342800886871409,1.6407172896491857e-18,98,50,1.584500838217251e-17,1.352096884814085,DOWN
EGR3,-1.3517796200939949,2.1854899759898525,3.5372695960838474,-6.065860400714448,4.2245992519972354e-08,98,50,1.3070619921892028e-07,1.3517796200939949,DOWN
DKK3,-1.351309796484835,4.138131961929661,5.489441758414496,-10.004971396887015,4.947580481371279e-18,98,50,4.51715700589798e-17,1.351309796484835,DOWN
SIGLEC14,-1.3510619670817983,2.6057064547818714,3.9567684218636696,-8.66107856489861,5.614293526848217e-14,98,50,3.299672662636739e-13,1.3510619670817983,DOWN
TUBB1,-1.351050707621817,0.46668840580761334,1.8177391134294303,-11.410132836284152,1.5105706353921251e-16,98,50,1.1803389558925399e-15,1.351050707621817,DOWN
AC025575.2,1.350908563773472,1.5508627063127023,0.19995414253923044,7.382618164810923,3.848855843895324e-11,98,50,1.701499569797328e-10,1.350908563773472,UP
HLA-V,-1.350544696510286,0.9908875000686911,2.3414321965789773,-9.898121396857986,2.0566574163471784e-17,98,50,1.7543385570484144e-16,1.350544696510286,DOWN
AC245297.1,-1.3504098866016072,2.471989728231251,3.8223996148328583,-10.15726379392219,7.621895832636375e-18,98,50,6.857273359686077e-17,1.3504098866016072,DOWN
DNAAF6,-1.3498759373415745,0.6335746670524773,1.9834506043940519,-5.95888452701524,1.0093420448212327e-07,98,50,2.978955653601035e-07,1.3498759373415745,DOWN
CD69,-1.3497234584123907,3.398360359202081,4.7480838176144715,-8.693000435526196,3.0362227184376944e-14,98,50,1.835314774349746e-13,1.3497234584123907,DOWN
AC000050.2,-1.3494912796993388,0.8157838733604894,2.165275153059828,-9.484155587969616,7.059315149886603e-15,98,50,4.6043070382566175e-14,1.3494912796993388,DOWN
RASGEF1B,-1.349066427851688,2.897473156915745,4.246539584767433,-13.768031109964692,9.897908519094054e-27,98,50,2.3786325832122493e-25,1.349066427851688,DOWN
ERBB4,-1.3484022847863075,0.7052587973504395,2.053661082136747,-13.020412652666094,2.8349112326972336e-25,98,50,5.796144934830717e-24,1.3484022847863075,DOWN
TM4SF4,1.3481876929679313,2.6690917596841714,1.3209040667162402,4.622250567833094,1.0055661203065115e-05,98,50,2.3451323349465096e-05,1.3481876929679313,UP
HPSE2,-1.3476959556722865,0.7404255829287297,2.0881215386010163,-9.082831770967132,1.535191292216635e-14,98,50,9.616525129291362e-14,1.3476959556722865,DOWN
SLC27A6,-1.3452468676261653,0.2957653943935317,1.641012262019697,-11.217816517384048,1.2271920913853196e-19,98,50,1.3466351481108096e-18,1.3452468676261653,DOWN
ESYT3,-1.3449526811729853,2.482407774817969,3.8273604559909544,-9.021977970421933,9.765874170356177e-16,98,50,6.981184687722007e-15,1.3449526811729853,DOWN
KLRF1,-1.344546886458179,1.5351575451427504,2.8797044316009295,-8.896011341315631,2.9708991706334864e-14,98,50,1.798031921368058e-13,1.344546886458179,DOWN
SEMA4B,1.3443786771282253,6.262429633233031,4.918050956104806,10.159555708819532,1.470438123179691e-18,98,50,1.4284462910061696e-17,1.3443786771282253,UP
PLCL1,-1.344121181850635,1.4157536578925258,2.7598748397431607,-14.191764609336389,1.3885766715040399e-27,98,50,3.672468864447012e-26,1.344121181850635,DOWN
CAB39L,-1.3435570431201702,3.1386224467763606,4.482179489896531,-11.735548179274964,1.616147370720937e-22,98,50,2.3938879597840906e-21,1.3435570431201702,DOWN
GSDMC,1.3431607547717792,2.6108632998312835,1.2677025450595043,7.336164379745345,1.9381396965684245e-11,98,50,8.81094382794816e-11,1.3431607547717792,UP
CENPK,1.3430334677779037,2.4463920541158144,1.1033585863379107,12.851575022464704,8.226092221997077e-25,98,50,1.586518079569915e-23,1.3430334677779037,UP
IGHV3OR16-13,1.3427944756681145,2.644960319675573,1.3021658440074584,6.884709045367856,2.1186667854103748e-10,98,50,8.658097695970732e-10,1.3427944756681145,UP
IGKV5-2,1.3423317276552225,3.5032397418108316,2.160908014155609,5.554563907359957,1.7842497081085462e-07,98,50,5.107100934423563e-07,1.3423317276552225,UP
DAB2,-1.3414705328651477,4.5344198820891775,5.875890414954325,-13.336813495750587,5.853787087652039e-27,98,50,1.4382966281366716e-25,1.3414705328651477,DOWN
DSG2,1.3411842765992557,6.653548791903142,5.312364515303886,9.932896888699874,8.399475686234602e-18,98,50,7.522544497930491e-17,1.3411842765992557,UP
SCTR,-1.3402608857427603,3.1528615169599328,4.493122402702693,-5.939025322584533,2.284827380040977e-08,98,50,7.299165189152927e-08,1.3402608857427603,DOWN
FAM189A1,-1.3397466676667438,0.4340178857493539,1.7737645534160977,-14.04735014534326,9.252076385735874e-24,98,50,1.5887159886037318e-22,1.3397466676667438,DOWN
PLA2G4A,1.3396258608876588,5.080408109988584,3.740782249100925,7.0858727484604165,1.360473481325751e-10,98,50,5.667681965066949e-10,1.3396258608876588,UP
C11orf86,1.3391490810921034,1.3747623250032772,0.03561324391117376,9.06434923599353,1.2993168029085717e-14,98,50,8.221783361573484e-14,1.3391490810921034,UP
SGO1,1.3390957517733255,1.7000492309889181,0.3609534792155926,14.217666102566412,7.746622099986034e-27,98,50,1.8822765274966067e-25,1.3390957517733255,UP
HACD1,-1.3390286446414277,2.1965372274725268,3.5355658721139545,-11.421422639289503,7.362594082791196e-21,98,50,9.223109920855256e-20,1.3390286446414277,DOWN
STOM,-1.3390060090073073,7.99499974656159,9.334005755568898,-13.24206349371511,1.5082669191132367e-26,98,50,3.5426317040600187e-25,1.3390060090073073,DOWN
RFX2,-1.3386241491975834,2.386867903224606,3.7254920524221893,-8.027769920742415,7.908172523125288e-12,98,50,3.735414026364901e-11,1.3386241491975834,DOWN
MBNL1-AS1,-1.338043682906772,0.9528886744779542,2.290932357384726,-16.781041313243747,1.1737265981404932e-34,98,50,9.375556996482563e-33,1.338043682906772,DOWN
PLK4,1.3377562627317752,2.720866632310737,1.383110369578962,12.67450808883214,7.216955506769524e-24,98,50,1.2545421334675127e-22,1.3377562627317752,UP
CDKN1C,-1.3377091097093583,4.063039498344722,5.40074860805408,-9.938610612715793,4.637900032752708e-18,98,50,4.2475236789947005e-17,1.3377091097093583,DOWN
IGHD3-9,1.337678010949732,2.0781518962322427,0.7404738852825108,5.906038137238106,2.6692480226667435e-08,98,50,8.456047444960637e-08,1.337678010949732,UP
VSTM4,-1.3371291558836202,2.6758204936048435,4.012949649488464,-10.176365694318132,1.4437697753818815e-18,98,50,1.403922014208207e-17,1.3371291558836202,DOWN
AC110611.2,-1.3369338537605782,1.406435130094773,2.743368983855351,-13.562915021887456,1.3494893366949992e-23,98,50,2.2756773173497724e-22,1.3369338537605782,DOWN
FLVCR2,-1.3365111069181341,3.1596532298013655,4.4961643367195,-12.856214236666565,9.855621592385176e-26,98,50,2.125093363755648e-24,1.3365111069181341,DOWN
PROC,1.3362544231619362,1.803041423667162,0.46678700050522565,9.282803495478854,1.9553428815002172e-15,98,50,1.3588909845720071e-14,1.3362544231619362,UP
CD37,-1.3361382258030483,4.311926526070526,5.648064751873575,-11.195609192449348,2.1733595499659794e-21,98,50,2.8720953731298573e-20,1.3361382258030483,DOWN
LILRA2,-1.335891445287338,1.4789393670492028,2.814830812336541,-9.35918110332297,1.3457849676348922e-16,98,50,1.0563946952455741e-15,1.335891445287338,DOWN
HPDL,1.3358166345401843,1.7671540202547615,0.43133738571457725,10.59722602637558,1.8966565077919826e-18,98,50,1.817437246174639e-17,1.3358166345401843,UP
MYO19,1.335554824651441,3.50152619292493,2.165971368273489,15.635154349606642,5.452736547979882e-33,98,50,3.1093205806833256e-31,1.335554824651441,UP
APOH,-1.335265550903003,2.7373297980879654,4.072595348990968,-5.476452685674261,1.875345249999654e-07,98,50,5.352316184361807e-07,1.335265550903003,DOWN
FAR2,-1.334685803949259,2.2504954829445016,3.5851812868937607,-11.815456404944337,5.0055683224967896e-23,98,50,7.926152728961611e-22,1.334685803949259,DOWN
AC010719.1,1.3341768402394076,1.9986637506318876,0.6644869103924801,9.093560322722968,6.467524044258215e-16,98,50,4.720837935376049e-15,1.3341768402394076,UP
MDGA1,-1.334027758109067,1.1327535688607195,2.4667813269697865,-9.715385464910023,5.281714550890787e-15,98,50,3.5016205675092484e-14,1.334027758109067,DOWN
ITGAL,-1.3332628088735752,3.326531505677679,4.659794314551254,-11.355788013573045,9.560628129445979e-22,98,50,1.3099388402358968e-20,1.3332628088735752,DOWN
ZNF106,-1.3329865159904992,4.104436775048439,5.437423291038939,-11.406049949251276,1.8397922189947962e-21,98,50,2.4493320162461086e-20,1.3329865159904992,DOWN
GATA6-AS1,-1.3329619729508289,0.7264829060629229,2.0594448790137516,-14.248097436699377,2.8915997632433977e-29,98,50,9.58844761828441e-28,1.3329619729508289,DOWN
THEM5,1.3316335664974654,3.882500221825628,2.5508666553281625,8.207148266724579,1.1119997199221834e-13,98,50,6.329992635333144e-13,1.3316335664974654,UP
HAVCR1,1.3312494781407713,1.4604298446626152,0.12918036652184386,8.154337194706502,1.0818633605457011e-12,98,50,5.561533117135665e-12,1.3312494781407713,UP
TGFB2,-1.330992676793501,2.6536108004226335,3.9846034772161345,-7.999714466825294,4.0650423979259454e-13,98,50,2.1895519113043653e-12,1.330992676793501,DOWN
RGS16,-1.3306621672276595,5.018699745975177,6.349361913202837,-8.377170273055569,1.4897006544289095e-13,98,50,8.373730459225751e-13,1.3306621672276595,DOWN
QPCT,1.329943050911492,4.560331990701417,3.2303889397899246,6.869928654572376,2.0952231471055522e-10,98,50,8.572947468351834e-10,1.329943050911492,UP
PPP4R4,-1.3297477405399096,0.7884169404928097,2.1181646810327193,-11.204321512424903,1.283783867705928e-19,98,50,1.4063884347494703e-18,1.3297477405399096,DOWN
TNFAIP8L3,-1.329669579028486,2.3333086267792873,3.6629782058077733,-11.715125047612615,7.630356119898917e-22,98,50,1.0535124299902424e-20,1.329669579028486,DOWN
RNU6-1161P,1.3295267201704255,2.062431519931761,0.7329047997613353,7.457877254870503,7.961835964560622e-12,98,50,3.758962038305362e-11,1.3295267201704255,UP
MOCS1,-1.3293888743913307,3.0234230527029275,4.352811927094258,-11.112845442307705,6.659383981109772e-21,98,50,8.374101080133575e-20,1.3293888743913307,DOWN
KLK7,-1.3287586297881144,1.1221177328165075,2.450876362604622,-5.092935752719683,1.4411139309465184e-06,98,50,3.710934202241557e-06,1.3287586297881144,DOWN
IGKV1OR2-6,1.3287389859275882,2.7206659715465187,1.3919269856189305,6.313901900225087,3.2521538906621655e-09,98,50,1.1462128664302344e-08,1.3287389859275882,UP
UGDH,1.3283760590312728,6.560519845293717,5.232143786262444,9.764522626726118,2.999138168556278e-17,98,50,2.521218409272065e-16,1.3283760590312728,UP
CD300H,-1.3281488929204763,0.7461635544872823,2.0743124474077588,-11.904021692133528,1.836146257839209e-19,98,50,1.966729949357633e-18,1.3281488929204763,DOWN
SFXN1,1.3278113235389735,4.416483529787905,3.088672206248931,17.47577956206156,1.4042217450224748e-37,98,50,1.834787750284333e-35,1.3278113235389735,UP
PTX3,-1.3277353682929074,1.8395391932388963,3.1672745615318036,-5.8709129209368145,8.949279570724124e-08,98,50,2.6587755749192436e-07,1.3277353682929074,DOWN
LRRC2,-1.3276585220631638,0.5846254379947825,1.9122839600579464,-13.57999765248305,1.1987540955110495e-21,98,50,1.6277645082197528e-20,1.3276585220631638,DOWN
ROBO2,-1.3269318500930778,1.1049891859087473,2.431921036001825,-10.528874636669736,5.539529547404865e-19,98,50,5.60199477038944e-18,1.3269318500930778,DOWN
MEOX2,-1.3267286492369053,2.5463621023229237,3.873090751559829,-8.150500310545215,4.3818637230171397e-13,98,50,2.3518544955149117e-12,1.3267286492369053,DOWN
LINC01426,1.3267263974421528,1.9996610271037185,0.6729346296615658,13.443573077135003,1.0871250074004738e-26,98,50,2.5967283772410834e-25,1.3267263974421528,UP
DST,-1.3266545620774326,2.9293748482727158,4.256029410350148,-8.726777965273977,1.2332407614080591e-14,98,50,7.826259318938889e-14,1.3266545620774326,DOWN
AL121956.7,-1.3263512397245167,1.0482334476708857,2.3745846873954024,-5.165662443442359,1.98820138973966e-06,98,50,5.0375258019215985e-06,1.3263512397245167,DOWN
SLC44A5,1.326118945839345,2.3885463994448566,1.0624274536055116,6.711718425440601,3.9657505084444115e-10,98,50,1.5692791322023312e-09,1.326118945839345,UP
KRT8,1.3260424153198933,8.941093219149003,7.61505080382911,9.91302848482703,8.805502326702883e-18,98,50,7.868322504793835e-17,1.3260424153198933,UP
AP000553.7,1.325360222964376,1.8834199182883464,0.5580596953239705,8.710266348540264,6.539040405318479e-15,98,50,4.2847979806354564e-14,1.325360222964376,UP
RASSF2,-1.3247345774077868,4.223748035024512,5.548482612432299,-11.257291015897817,4.695661764406445e-21,98,50,5.996466447361758e-20,1.3247345774077868,DOWN
