gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
FAM169A,0.14333452083801634,1.256161280171934,1.1128267593339176,1.1781094384416015,0.2406637259534683,100,50,0.29786655109928223,0.14333452083801634,NS
WDFY4,0.1432998930444287,1.862313390514691,1.7190134974702622,1.011930949948652,0.3135442719357018,100,50,0.3752040077269548,0.1432998930444287,NS
TNFRSF10A,-0.1432946217466422,3.569866250372846,3.7131608721194884,-1.0501172643995655,0.29604014179489574,100,50,0.3570458927340323,0.1432946217466422,NS
NUP35,0.14328664135161429,3.75334670131388,3.6100600599622656,1.5591678633870385,0.12276362328740129,100,50,0.1644850605141406,0.14328664135161429,NS
AL162253.2,-0.1432773080649814,1.750258979877063,1.8935362879420443,-2.0463270907071585,0.04249792848098589,100,50,0.06330920426062034,0.1432773080649814,NS
CTSV,0.14317637691285556,2.278834869736049,2.1356584928231936,0.7835706234191971,0.4348949460404128,100,50,0.49933519205804316,0.14317637691285556,NS
TAF7,-0.14312784701733428,7.2918768334641015,7.435004680481436,-1.8705993053045271,0.06337595521231432,100,50,0.09065579645673297,0.14312784701733428,NS
ADAP2,0.14311973853130278,3.705945101161244,3.5628253626299413,1.1027929891843755,0.2724469040055204,100,50,0.33186143687329533,0.14311973853130278,NS
SRP19,0.1430876176843987,2.4937785574729494,2.3506909397885507,2.2188932513167168,0.02842751392679891,100,50,0.04400698148474729,0.1430876176843987,NS
OGG1,0.14306032151422965,2.934076495040574,2.7910161735263443,2.029751409684159,0.04452057198803068,100,50,0.06601512713268093,0.14306032151422965,NS
AC027237.3,0.14305407358770172,1.1864378500242223,1.0433837764365206,1.596876554064166,0.11390462642079634,100,50,0.15386107084386347,0.14305407358770172,NS
CD48,0.14304413906281033,2.492093617867533,2.3490494788047225,0.9263217553785313,0.3560761543117761,100,50,0.41885175016539644,0.14304413906281033,NS
RNASEH1-AS1,0.14304015476680743,2.2069899665406725,2.063949811773865,1.8128842297970986,0.07206641646690762,100,50,0.10182640480096275,0.14304015476680743,NS
CD82,-0.14291472954239293,5.343470738372753,5.486385467915146,-0.8078736348926397,0.42078371645569945,100,50,0.48481494165862893,0.14291472954239293,NS
AL109917.1,-0.14286979621736617,1.1177313040813484,1.2606011002987145,-1.3880860579077015,0.16740107811923205,100,50,0.21660863113340695,0.14286979621736617,NS
GNB3,-0.1428439860337124,0.8720672994505857,1.014911285484298,-1.6220377568676108,0.10761921588754543,100,50,0.14620011330430638,0.1428439860337124,NS
ZNF503-AS2,-0.14283967131718533,1.2191287269914675,1.3619683983086528,-1.2979673201002695,0.19633961725533242,100,50,0.2491826144641152,0.14283967131718533,NS
TMEM63A,0.14271145481611924,4.952011379843716,4.809299925027597,1.0985062866648119,0.27484640714943115,100,50,0.3344087352736583,0.14271145481611924,NS
TMEM108,-0.14269234841200906,1.22256373320147,1.3652560816134791,-1.183794349413723,0.23839233598064125,100,50,0.295392292956024,0.14269234841200906,NS
TLK1,0.14252427845576854,4.959102944506783,4.816578666051014,1.4653440886545632,0.14602161830007337,100,50,0.19185601806927283,0.14252427845576854,NS
APLN,-0.14252291956076268,3.004545157536823,3.1470680770975856,-0.7352774599386472,0.4639399876533571,100,50,0.5274734287573277,0.14252291956076268,NS
DHX32,0.14245502421033507,5.198652937167538,5.056197912957203,1.5527644864515546,0.12296180003685639,100,50,0.16469408528154844,0.14245502421033507,NS
TEPSIN,0.14244343085835487,2.3645837086234645,2.2221402777651096,1.6430191385088275,0.1029929577539067,100,50,0.14054112411324501,0.14244343085835487,NS
TMEM44-AS1,-0.1424358874188978,3.285364041087598,3.427799928506496,-1.561312961074375,0.12072831041707567,100,50,0.16220322812124927,0.1424358874188978,NS
PRSS36,0.14241988582771725,1.7844566855237622,1.642036799696045,1.5995979240421534,0.11270932544665299,100,50,0.15245739803247388,0.14241988582771725,NS
SNORA11F,0.14239316003192615,2.356716904083554,2.2143237440516277,0.9309975474484874,0.3536683069441161,100,50,0.4163356289841716,0.14239316003192615,NS
MIR645,0.14229357407490306,0.7295320098114381,0.587238435736535,1.0326124627713889,0.3034996125512611,100,50,0.36453920858085176,0.14229357407490306,NS
ZNF528-AS1,0.14225850737503531,2.3338686604363272,2.191610153061292,1.351136592009089,0.17875090481908842,100,50,0.22943988157512257,0.14225850737503531,NS
CKM,-0.14223650785403302,0.4622597107366327,0.6044962185906657,-0.45559898390677306,0.650591227681445,100,50,0.7026601163128083,0.14223650785403302,NS
DDX21,0.14220236789442797,6.435298745582711,6.293096377688283,1.1646431002699817,0.2466486051314764,100,50,0.3043672467392783,0.14220236789442797,NS
CTR9,0.1421775728522645,5.731631086545406,5.589453513693141,1.5596153728693176,0.12103086868101601,100,50,0.1625873536553522,0.1421775728522645,NS
PIK3R5,0.14216498571999292,2.379135206083302,2.2369702203633093,1.0781564371728294,0.28341658842381207,100,50,0.34363711407337955,0.14216498571999292,NS
CCDC17,-0.14214971186701475,0.9463427268287652,1.08849243869578,-2.229868409940974,0.027326558887567503,100,50,0.04249129761088793,0.14214971186701475,NS
AC018868.1,-0.14208985928583173,1.1730892296808113,1.315179088966643,-1.357570257970512,0.17692606689997303,100,50,0.22747112191680546,0.14208985928583173,NS
ATP5MG,-0.14205724074956994,4.548773727024167,4.690830967773737,-1.889175678612081,0.06084417526170006,100,50,0.08744419005926378,0.14205724074956994,NS
DERL3,0.1419686357770027,1.765464966195981,1.6234963304189782,0.9350442459561825,0.3522335146564356,100,50,0.4147659555385767,0.1419686357770027,NS
EIF4A1P10,0.14192658756644438,1.203677710494995,1.0617511229285506,1.4423623221690651,0.15304985712047897,100,50,0.20010743622307284,0.14192658756644438,NS
AC109347.2,0.1418621127955364,1.5558899613276804,1.414027848532144,1.1726267602448817,0.24385589573477007,100,50,0.30147350908596743,0.1418621127955364,NS
GTF2H1,-0.14180275660224684,4.5805622178829175,4.722364974485164,-1.9073822939903877,0.058790705637151476,100,50,0.08478627097316521,0.14180275660224684,NS
TUBGCP3,-0.14179851101046248,3.887534793591858,4.0293333046023205,-1.7123641089767205,0.08907475768828318,100,50,0.12311458050531608,0.14179851101046248,NS
AC079684.1,0.1417948507158422,1.524576164164261,1.3827813134484188,1.3004282316281621,0.19643221994117807,100,50,0.2492677384189878,0.1417948507158422,NS
CCM2,0.1417615193316637,4.252139356309143,4.110377836977479,1.8986367291056296,0.05984298668644708,100,50,0.08612573710393957,0.1417615193316637,NS
MARCKS,-0.14163994958963588,7.451956764668014,7.59359671425765,-1.1099995143084918,0.26903586416334446,100,50,0.3281363722372035,0.14163994958963588,NS
LDAH,0.14158431009811023,3.8515829256337124,3.709998615535602,1.4002526350908404,0.16403087192327387,100,50,0.2127411554228061,0.14158431009811023,NS
SSB,0.14158271787842835,5.836078404744221,5.6944956868657925,2.0888922193715116,0.0387551515178931,100,50,0.058240098790972646,0.14158271787842835,NS
JOSD1,-0.14157387694118295,5.831657747005574,5.973231623946757,-1.6576174225916545,0.10001941841708147,100,50,0.13684691587936867,0.14157387694118295,NS
WDR5B,0.14156140461342215,3.7616696469306072,3.620108242317185,1.568796897160898,0.11964625287352648,100,50,0.16089705874381402,0.14156140461342215,NS
TRBJ2-2,0.1415303732660329,0.736947110115197,0.5954167368491641,0.9866132641017984,0.3258293162811937,100,50,0.3876009173940219,0.1415303732660329,NS
SMAD2,-0.14148501920038115,3.4825369503518915,3.6240219695522726,-2.0924715612504676,0.038396700871296284,100,50,0.05773253083189362,0.14148501920038115,NS
FTH1P7,-0.14148349362706458,3.779571440969283,3.9210549345963477,-1.365508986374862,0.17421832123020015,100,50,0.22459636618882406,0.14148349362706458,NS
ARG2,-0.14145297612625463,1.9394932538263365,2.080946229952591,-1.3775555795970782,0.1706299020090123,100,50,0.22036310162235337,0.14145297612625463,NS
EFHC1,-0.14134007886415345,2.1225790189575524,2.263919097821706,-1.3660454092060517,0.17453600122778173,100,50,0.22493165892125752,0.14134007886415345,NS
AL359711.2,-0.14130402801771336,1.2064997401084583,1.3478037681261716,-1.6232796163428043,0.10670395140219738,100,50,0.1450405339722393,0.14130402801771336,NS
PANK1,0.14126908779330427,1.836224177299698,1.6949550895063936,1.3523292909997997,0.17835215008037075,100,50,0.22900331632163332,0.14126908779330427,NS
FKBP9,-0.14119900165108668,6.48072752578679,6.621926527437877,-1.5231075859712069,0.13012885631903484,100,50,0.1732202132526852,0.14119900165108668,NS
ANAPC5,0.14116387430628663,5.2811066335454235,5.139942759239137,2.1998821985351253,0.029653698303407576,100,50,0.045716703518919925,0.14116387430628663,NS
NEXMIF,0.1411519705218286,1.042081576264598,0.9009296057427695,1.5227283740372717,0.12996411318516823,100,50,0.17305211306967475,0.1411519705218286,NS
IK,0.14114807665976858,6.5907219346924695,6.449573858032701,2.1262423231306395,0.03538213546808557,100,50,0.05363351647921961,0.14114807665976858,NS
SFSWAP,0.14114520467216973,4.072960906096912,3.9318157014247426,1.74574451441806,0.08422169322728432,100,50,0.11699487825632644,0.14114520467216973,NS
STAT2,0.14110759406641282,6.106892232197029,5.965784638130616,1.4008900354848346,0.16396886528264304,100,50,0.21268898846646545,0.14110759406641282,NS
EP300,-0.14094873240349592,5.226665102212122,5.367613834615618,-1.2241052384308289,0.22329269625813997,100,50,0.278716215790891,0.14094873240349592,NS
LY6G6C,0.14092311103490318,1.9780223857234989,1.8370992746885957,0.6165239970964255,0.5385859840032119,100,50,0.5994624093496762,0.14092311103490318,NS
PI4K2A,0.14090899926332057,4.8284054089986,4.68749640973528,2.037907381396282,0.04393038786100975,100,50,0.06518455043783719,0.14090899926332057,NS
AL928646.1,0.14084582872099755,0.23359081056642897,0.09274498184543141,1.3500220677116,0.17923044966891818,100,50,0.22993449777839597,0.14084582872099755,NS
RNF215,0.14081069665943913,2.4317533756972036,2.2909426790377645,1.6859769343592557,0.09426993597827799,100,50,0.12966530206263094,0.14081069665943913,NS
CKS1BP1,-0.1407707878389448,1.0361737113229363,1.1769444991618812,-1.0903083595671335,0.2780351256319301,100,50,0.33788846765090236,0.1407707878389448,NS
AC009716.1,0.14074835512203665,1.0231269697361896,0.8823786146141529,1.2822175673922063,0.2018559483965287,100,50,0.255221516727468,0.14074835512203665,NS
EIF5,-0.14073892934455134,6.48645620475342,6.627195134097971,-1.9690398806363223,0.05084315755890221,100,50,0.0743904044397335,0.14073892934455134,NS
RBBP6,0.14069532361597492,4.950677266558092,4.809981942942117,1.625883591344362,0.1069731262298496,100,50,0.14536285566390209,0.14069532361597492,NS
CHMP1B,-0.1406490021538156,5.678192002931491,5.818841005085306,-2.0134946087718495,0.0459612301000385,100,50,0.06795010146603965,0.1406490021538156,NS
ZNF665,-0.14064582438006057,1.5105839523766817,1.6512297767567423,-1.6462463352467245,0.10249848871918936,100,50,0.13989571463057318,0.14064582438006057,NS
SEC22A,0.14063215529298745,3.596722650487789,3.4560904951948017,2.485072003912342,0.014441324541139958,100,50,0.02371285148287042,0.14063215529298745,NS
TRIM8,-0.14062939850039857,6.280063875488663,6.420693273989062,-1.723241381038419,0.08694097580714691,100,50,0.12041254234953952,0.14062939850039857,NS
THSD4-AS1,0.14062176560518835,0.20181317591074766,0.0611914103055593,1.7331543677877643,0.08611865433472048,100,50,0.11938371171333854,0.14062176560518835,NS
AC025287.3,-0.1405915341015873,1.4936111147550357,1.634202648856623,-1.2414628380058044,0.2172600584496028,100,50,0.2719511000862432,0.1405915341015873,NS
CCDC30,0.1405738477823435,1.162823281259455,1.0222494334771115,1.9633442730276345,0.05172927246656156,100,50,0.07555669859036185,0.1405738477823435,NS
Z97653.1,-0.14056503154830424,1.223339511533011,1.3639045430813153,-1.1308593253587829,0.26031871024566383,100,50,0.3190386904517089,0.14056503154830424,NS
NCKAP5,0.1405168415988287,2.5398611765654944,2.3993443349666657,1.067900361840125,0.2876419802600114,100,50,0.34800402407293946,0.1405168415988287,NS
ADAM17,-0.14051349150036918,3.538998383425345,3.6795118749257143,-1.3264485997657731,0.1871389386910363,100,50,0.2389031155739975,0.14051349150036918,NS
IRX4-AS1,0.14050966999287517,1.2464231915981487,1.1059135216052736,0.7954408044446992,0.42764202916352123,100,50,0.4918752372902208,0.14050966999287517,NS
LRP3,-0.14046638211514395,4.375138254680898,4.515604636796042,-1.3871994495268145,0.16757631544417873,100,50,0.21680664623855284,0.14046638211514395,NS
AMPH,0.14042718056773573,2.3051699395532577,2.164742758985522,0.7611353737568778,0.4479521451619465,100,50,0.5122188638857721,0.14042718056773573,NS
SEC24A,0.1404186166516963,4.5840855288515545,4.443666912199858,1.1591638702055793,0.2485999314991813,100,50,0.30652338589281514,0.1404186166516963,NS
ZNF512,-0.14039335383428853,4.464457907650111,4.6048512614843995,-1.3277492305773297,0.18679815294646876,100,50,0.2385304428842333,0.14039335383428853,NS
GATD3B,0.1403868285434553,0.999941233791379,0.8595544052479237,1.8004056497255612,0.07437541822186314,100,50,0.104785627100889,0.1403868285434553,NS
RTTN,-0.14037939676325495,1.8313828880942373,1.9717622848574923,-1.5942220704394843,0.11386412178150088,100,50,0.1538169979956671,0.14037939676325495,NS
AL136531.1,-0.14033281761430016,1.662245855209232,1.8025786728235322,-1.2506626849621192,0.2137082933833192,100,50,0.26827302465982045,0.14033281761430016,NS
CGGBP1,-0.14030871377832455,5.82397563421958,5.964284347997904,-1.7348930782284646,0.08490750416153803,100,50,0.11785533364816271,0.14030871377832455,NS
CEBPZOS,-0.14023968052434288,4.74883663030094,4.889076310825283,-1.9862225536208287,0.04887560187051739,100,50,0.0717697306155507,0.14023968052434288,NS
RBBP4P1,0.14020765559856985,1.2442078687760694,1.1040002131774995,1.9327283835159137,0.055281701406066266,100,50,0.08015785129251177,0.14020765559856985,NS
NTN1,-0.1400554390157973,3.285949696853152,3.4260051358689494,-0.8541369804802664,0.39441726630370055,100,50,0.45846693012157635,0.1400554390157973,NS
THBS3,0.14001314870904125,4.252644967919441,4.112631819210399,1.4353033229317738,0.15394719142394636,100,50,0.20113592721243556,0.14001314870904125,NS
FCHSD1,-0.1400127750657254,2.8632132852200214,3.003226060285747,-1.0740297806801749,0.28539159420111676,100,50,0.3457526777494234,0.1400127750657254,NS
XBP1P1,0.13998972281329758,1.1483392928272418,1.0083495700139442,1.479172844853237,0.14134687231444099,100,50,0.18650451893263661,0.13998972281329758,NS
MAN1B1-DT,0.1399648982991546,2.591974751431487,2.452009853132332,1.5294112446198644,0.12845186228203917,100,50,0.1713422716566281,0.1399648982991546,NS
MCM9,0.13986746521152105,2.7768924488496345,2.6370249836381134,1.298541235272403,0.19707399906323445,100,50,0.2499846680335052,0.13986746521152105,NS
