gene,log2FC_good_vs_bad,mean_good,mean_bad,t_statistic,p_value,fdr,abs_log2FC,direction
ABLIM3,0.49214609069400295,3.902401444896812,3.410255354202809,0.7407162818851722,0.4744332896392923,0.7879489865717841,0.49214609069400295,NS
ATXN2L,-0.49212776542853565,5.63297704733706,6.125104812765596,-1.9335387831127089,0.08199056249685707,0.552891706906196,0.49212776542853565,NS
DERL1,-0.4919426475688926,5.3467772077595646,5.838719855328457,-1.4888575575801468,0.1708165686165102,0.5924174725360947,0.4919426475688926,NS
EIF4EP1,0.4918706529829915,1.6589246783151346,1.167054025332143,1.0734477849478552,0.3000411314953101,0.6851838949451388,0.4918706529829915,NS
QSOX2,-0.49184843210500784,4.03913394291458,4.530982375019588,-2.146642681418553,0.054934358840361755,0.5513093049406389,0.49184843210500784,NS
MRPL21,-0.4918377347367189,4.606505547684052,5.098343282420771,-1.9241332526435275,0.08805430106916026,0.5535966530908281,0.4918377347367189,NS
AASS,0.49178901032846056,3.9721406442446585,3.480351633916198,1.1649094041548702,0.2658705229940806,0.6602540282927605,0.49178901032846056,NS
SMAD1,-0.4917574107033542,3.3481433332413375,3.8399007439446917,-1.478193821701818,0.1689725035212149,0.590853308956414,0.4917574107033542,NS
MRM1,-0.49164072666704106,3.2625551438436067,3.7541958705106477,-1.3843888400436815,0.19089393103698277,0.6069321277159275,0.49164072666704106,NS
THBS1,-0.49158403398451966,6.508737075104534,7.000321109089054,-0.7354458628180242,0.4745472861664459,0.7879576545076235,0.49158403398451966,NS
ZNF853,0.49136120129525107,3.4088777502069254,2.9175165489116743,1.064799725642272,0.30914340793729156,0.6932437196730021,0.49136120129525107,NS
JAG2,-0.4911567845355731,3.953280481019957,4.44443726555553,-1.3279842719402797,0.20404436997059927,0.6149076722162445,0.4911567845355731,NS
SNHG4,-0.491150140536468,1.5518839024298745,2.0430340429663425,-0.8405150606209035,0.4196812376797361,0.75917581510916,0.491150140536468,NS
TSR1,-0.4909251970861863,4.258776536079248,4.749701733165434,-1.7187533035688543,0.110934202474135,0.5580025153503948,0.4909251970861863,NS
BX470102.1,0.49092282500815987,2.260627874410863,1.7697050494027033,1.1651957760557965,0.26526258629717103,0.6598580087425965,0.49092282500815987,NS
F13A1,0.4908401615136544,5.017223155175271,4.526382993661617,1.4313692951957588,0.1728459214886373,0.5940849714926995,0.4908401615136544,NS
EIF3E,-0.49081767787741537,4.598147577070637,5.088965254948052,-1.2618792009660436,0.242496097402878,0.644159778007913,0.49081767787741537,NS
SULT1C2,0.49076752591945816,2.0119923863237923,1.5212248604043341,1.0826677586910427,0.3040756848703653,0.6885928212171128,0.49076752591945816,NS
LINC00920,0.4907189987591174,1.9747462203556125,1.4840272215964951,1.0506461564888465,0.3107555715924179,0.6938336924177511,0.4907189987591174,NS
FGL2,0.4906077434367244,4.790549741485619,4.299941998048895,1.0117099619950742,0.32885730154648096,0.7046120487209935,0.4906077434367244,NS
ANXA9,0.4905674467802532,4.226356889896001,3.735789443115748,1.0318553062478268,0.32847454323389186,0.7044746725962016,0.4905674467802532,NS
SOCS3,0.49049057886039904,8.102798484961465,7.612307906101066,0.5773309257445521,0.5723426773805615,0.8339967824181749,0.49049057886039904,NS
FGD3,0.49035313497644717,3.635994916391677,3.1456417814152298,0.9711871471783549,0.34727726371282563,0.7155801216565864,0.49035313497644717,NS
AC135983.2,0.49025887449963257,1.637830298885778,1.1475714243861455,1.7413584343599091,0.1020992143145367,0.5550538705206917,0.49025887449963257,NS
DUSP23,-0.490255891896898,6.85985676687098,7.350112658767878,-1.2753689916618567,0.22410593371434778,0.6317269126237169,0.490255891896898,NS
ITPRIPL2,0.49022091362457765,4.726819773864282,4.236598860239704,1.2346088386744651,0.2477648921484534,0.6478474810468852,0.49022091362457765,NS
HAUS1,-0.4902200531811216,4.2886873432686725,4.778907396449794,-0.8132501838820684,0.4423303516543172,0.7692722031533179,0.4902200531811216,NS
RNU6-1048P,0.4901334981537495,1.7145109233264064,1.224377425172657,1.178937919261335,0.2628462439201965,0.6580896189100829,0.4901334981537495,NS
CRYBG3,0.490055362258798,2.9214256720947223,2.4313703098359243,1.6302492440247285,0.12604424096802078,0.565948656605009,0.490055362258798,NS
ZNF25,0.48985311208605875,3.818277432838295,3.3284243207522364,1.4625694638402633,0.16682366781410896,0.5887188017042435,0.48985311208605875,NS
ETV7,-0.4898504238535497,3.0493895434270026,3.5392399672805523,-0.831658761401533,0.4261843236443539,0.7624901896847244,0.4898504238535497,NS
TMEM44-AS1,-0.48973316060909644,3.0468463134275443,3.5365794740366407,-1.4146294327638023,0.18716937851483176,0.6037511891471914,0.48973316060909644,NS
MASP2,0.4895864183426685,1.2666194132802893,0.7770329949376208,1.67798965227333,0.1140852461124768,0.5586909237527716,0.4895864183426685,NS
ARL4D,0.48946600567505527,4.393000282130277,3.903534276455222,1.3744834477419834,0.19568926614082613,0.6107229238097218,0.48946600567505527,NS
ZNF681,-0.4894491640390395,1.5566576422651537,2.046106806304193,-1.630170516963455,0.13349900533304437,0.5694286574760969,0.4894491640390395,NS
DNAI1,0.4894260824129588,2.000214958913217,1.5107888765002582,0.5547003576270373,0.5874000549175908,0.8410913950249043,0.4894260824129588,NS
GTF2IRD1,-0.4894001682001363,3.632006596511177,4.121406764711313,-1.943472842145676,0.07122191720680279,0.5513093049406389,0.4894001682001363,NS
GIMAP5,0.48937587248100345,1.3265228896478338,0.8371470171668304,1.099321390316829,0.2892727731295146,0.6783145882294231,0.48937587248100345,NS
MPP2,-0.4891890747034203,0.9889067021327099,1.4780957768361302,-1.228931268398128,0.2527000521022737,0.6510874662019762,0.4891890747034203,NS
LMF1,0.48906473076964607,3.226028587096581,2.736963856326935,1.5744617822073617,0.13943403855644876,0.5736482555806479,0.48906473076964607,NS
LINC00886,0.4890614013277119,1.9475979737027913,1.4585365723750794,1.1789468957904379,0.26780787870587336,0.6612226881099025,0.4890614013277119,NS
ERV3-1,-0.4889635097684697,3.3236520358662385,3.812615545634708,-0.8469601857448891,0.41610585148219414,0.7575905519548741,0.4889635097684697,NS
CD300C,0.4888301684083647,3.7971617591945517,3.308331590786187,0.7815394835103466,0.448987960222225,0.7726081363215057,0.4888301684083647,NS
CNOT2,-0.4887969910250143,3.8102399088905776,4.299036899915592,-2.0608479416178156,0.06842784734545196,0.5513093049406389,0.4887969910250143,NS
EEF1A1P5,0.4887581434304167,7.027626173004017,6.5388680295736,0.6240705838902392,0.5439633812511369,0.8218932908644723,0.4887581434304167,NS
LHFPL3,0.4886710163232797,2.3430231758734474,1.8543521595501677,0.6428716186335027,0.5303181990384249,0.8148540463991404,0.4886710163232797,NS
PAIP1,-0.48865814417277953,5.577539142880919,6.066197287053699,-1.0323497517107967,0.3316853177017743,0.707493483168906,0.48865814417277953,NS
FAM83A-AS1,-0.48863982364805425,0.5314005657413501,1.0200403893894043,-1.2216506570012404,0.24123229497868204,0.6425945451582388,0.48863982364805425,NS
ENTPD4,0.4886226592399474,4.719409384632078,4.2307867253921305,1.8285335982840496,0.0937475730471007,0.5535966530908281,0.4886226592399474,NS
KHSRP,-0.48844275897622946,6.499605530926415,6.988048289902644,-1.7183131448224793,0.1234873513129124,0.565948656605009,0.48844275897622946,NS
LPAR5,-0.48842716194631564,2.2221598047081645,2.71058696665448,-1.5995743720876419,0.13838096063612768,0.5720973841798453,0.48842716194631564,NS
BAIAP2-DT,0.4884257388741098,5.560713735225345,5.0722879963512355,0.8768376547172002,0.4046081874906483,0.751440344983685,0.4884257388741098,NS
HDX,-0.48840830257309764,1.2092830811602766,1.6976913837333742,-1.8035946998049193,0.10197486010615835,0.5550538705206917,0.48840830257309764,NS
C1orf122,-0.48822235854435014,4.869350497100795,5.357572855645145,-1.4733327353700179,0.17241486675394252,0.5940849714926995,0.48822235854435014,NS
H3P47,-0.48819417172182433,1.5640649893603498,2.052259161082174,-1.5126521687904286,0.16427159044214318,0.5881209913143506,0.48819417172182433,NS
MT1E,-0.48813753680810823,6.145926312329092,6.6340638491372,-0.6211371042478983,0.5445370008291819,0.8221041265440886,0.48813753680810823,NS
SDCBP2-AS1,0.488130697015587,1.6407568287475127,1.1526261317319257,2.1857855616405484,0.045439680977967224,0.5513093049406389,0.488130697015587,NS
AC104534.1,0.48811085627606876,1.5318811757996975,1.0437703195236288,2.2781736139643987,0.03863037257910995,0.5513093049406389,0.48811085627606876,NS
DENND4C,0.4881033717884593,4.605367843905033,4.117264472116574,1.5254178923553927,0.1581838103556914,0.5831005149960484,0.4881033717884593,NS
RB1,0.4880791151614545,4.967498245037973,4.4794191298765185,1.3420620872842128,0.21430732674605554,0.623913260315506,0.4880791151614545,NS
FYCO1,0.4880775660864929,5.053547354086779,4.565469788000286,1.4344517180585523,0.17926459317699187,0.6005302366111889,0.4880775660864929,NS
CPEB3,0.4879720438092101,2.5030506377067683,2.015078593897558,1.9101796915207159,0.07739276148005292,0.5513093049406389,0.4879720438092101,NS
PMS2CL,-0.48797192091355734,2.1328768998498133,2.6208488207633707,-2.3953567682611414,0.03144133295316923,0.5513093049406389,0.48797192091355734,NS
TEX10,-0.4879699753089364,3.293097899100478,3.7810678744094144,-1.5595135122041466,0.15177175288341577,0.5798842831676444,0.4879699753089364,NS
WDR44,-0.4879420032931163,4.17482606118602,4.6627680644791365,-0.9302841606455464,0.38058092724841125,0.7367998275626232,0.4879420032931163,NS
AC112236.2,-0.48791931477567285,0.8541032182216863,1.3420225329973592,-1.1285562455499831,0.29122593834762645,0.6795903963102579,0.48791931477567285,NS
S1PR2,-0.4878488749637331,4.098311090469656,4.586159965433389,-1.7317140021094621,0.10667732755586007,0.5550538705206917,0.4878488749637331,NS
HSPB11,-0.4876441047604674,3.9451136933649824,4.43275779812545,-1.8519703435769908,0.08760940531682265,0.5535966530908281,0.4876441047604674,NS
RNPS1,-0.4875888534315953,5.38257508013307,5.870163933564665,-2.426833849743507,0.03338785690935665,0.5513093049406389,0.4875888534315953,NS
AC133528.1,0.4875299227984109,1.340682348484918,0.8531524256865071,1.847917213056636,0.0854452811664256,0.5535252361851272,0.4875299227984109,NS
TIMM17A,-0.48749182540050473,5.395585527596726,5.883077352997231,-1.6229216367998176,0.12545435726643825,0.565948656605009,0.48749182540050473,NS
TMOD3,0.4874836614770013,5.3325409528638295,4.845057291386828,1.6131069219632825,0.1367985717196973,0.5714551288071134,0.4874836614770013,NS
SLC50A1,-0.48742464555591614,6.037763188624134,6.52518783418005,-0.9721542456098892,0.34639467434006543,0.7155801216565864,0.48742464555591614,NS
AC104958.2,-0.48738588287584195,1.2252283194635702,1.7126142023394122,-1.0674216969706654,0.31097577731307013,0.6939224960825303,0.48738588287584195,NS
RXYLT1,-0.4873356429206863,2.031606300489798,2.5189419434104843,-1.1441128717556024,0.2867805809954409,0.6765912974570739,0.4873356429206863,NS
ACTR5,-0.4873198547926849,3.583817925208421,4.071137780001106,-2.489531697824702,0.03765939912609971,0.5513093049406389,0.4873198547926849,NS
CRACR2A,0.48729754888513366,1.5867180568856174,1.0994205080004837,1.399655220076791,0.1855863964368763,0.6024414712781372,0.48729754888513366,NS
DELE1,0.4872454044924668,5.453607542221223,4.966362137728757,2.1602720271556475,0.05750350513951529,0.5513093049406389,0.4872454044924668,NS
CYLD,0.4872322292721605,4.120005201490148,3.6327729722179876,1.640109335438743,0.12513611248876882,0.565948656605009,0.4872322292721605,NS
ERICD,-0.48711547969991953,1.1022484548836016,1.589363934583521,-2.8550286516641656,0.012531646684430834,0.5513093049406389,0.48711547969991953,NS
IGHV3-35,-0.48709821372981565,1.5012166861467648,1.9883148998765805,-0.8704747017922696,0.40026383429634116,0.7491646480355151,0.48709821372981565,NS
STK11,-0.4870794480476932,3.902231705252438,4.389311153300131,-1.693431108339813,0.11851779375959176,0.5629016221543334,0.4870794480476932,NS
C18orf32,0.48707299415345195,1.9027853430928907,1.4157123489394388,1.9247527393482167,0.07740737533314229,0.5513093049406389,0.48707299415345195,NS
PCDHB8,-0.4869957003939067,0.6928719442781228,1.1798676446720295,-1.1563850760624246,0.28225381385144815,0.6725715669705574,0.4869957003939067,NS
RPS3AP25,-0.4868893846372577,0.95919240532149,1.4460817899587477,-1.4009813808192109,0.1845778635036537,0.6019103281984831,0.4868893846372577,NS
CCDC90B,-0.48683219484909834,3.3281370578399514,3.8149692526890497,-1.2854169729031604,0.22005101272041394,0.6290177612396753,0.48683219484909834,NS
ZNF786,-0.48682793310062555,2.722969676983859,3.2097976100844847,-1.604462613070865,0.14072361611433523,0.574786464702192,0.48682793310062555,NS
FAM167B,0.48681895850213497,4.556356658122941,4.069537699620806,0.9258669301162892,0.3714711549257912,0.7310092531474334,0.48681895850213497,NS
SEC31B,0.48678814674082416,1.7656924134796448,1.2789042667388206,1.2790779470431504,0.2204974853238144,0.6292315107394956,0.48678814674082416,NS
SNX18,0.48678077216053683,4.917296458255707,4.43051568609517,1.9056918342069709,0.0761538038396505,0.5513093049406389,0.48678077216053683,NS
TSPAN33,-0.48667788937260603,3.187458066993567,3.674135956366173,-1.1412618651552193,0.2734643585890642,0.6654358679144002,0.48667788937260603,NS
ZNF713,-0.48641599440079974,1.2318202242393452,1.718236218640145,-1.8376624300141466,0.08606009298504812,0.5535252361851272,0.48641599440079974,NS
ZNF131,-0.48631873524692093,3.3539483882664993,3.8402671235134203,-1.7203719831769826,0.12173583910362071,0.5647399162386811,0.48631873524692093,NS
TC2N,-0.4862541058372445,5.341747922514331,5.828002028351576,-0.9442737246762632,0.37032365691687497,0.7308521197108215,0.4862541058372445,NS
TTF2,-0.48624354622850907,2.3911387723472672,2.8773823185757763,-1.8840076759581679,0.09290071079332982,0.5535966530908281,0.48624354622850907,NS
IRX1,0.4861800804292662,2.388847239244427,1.902667158815161,0.6234697707664263,0.5457582244690066,0.8224603846841828,0.4861800804292662,NS
ZFP3,0.4861112444212998,3.2097295108664885,2.7236182664451887,1.1923322275089416,0.25532265365780993,0.6529787269305858,0.4861112444212998,NS
LYPD6B,0.485914653131732,1.7606282605801615,1.2747136074484295,0.8188874768711496,0.42629681073260717,0.7624901896847244,0.485914653131732,NS
YWHAG,-0.4858790647888558,7.208592130880106,7.694471195668962,-2.159428760789392,0.053362252955197635,0.5513093049406389,0.4858790647888558,NS
ZNF846,0.4858549986763081,2.7426014899648297,2.2567464912885216,1.9922431751125018,0.0655657818099098,0.5513093049406389,0.4858549986763081,NS
CDH15,0.48574819877053677,1.5742830726139485,1.0885348738434117,0.8712941599278498,0.39783485442647304,0.7483823473143842,0.48574819877053677,NS
MT-TP,-0.4857387554169659,10.694270672698178,11.180009428115143,-1.4100088455148891,0.1796195630875161,0.6005302366111889,0.4857387554169659,NS
AL627309.7,0.4857090213005333,3.9799906091750707,3.4942815878745375,1.009524156898062,0.32931861106541305,0.7046120487209935,0.4857090213005333,NS
MIR600HG,0.48554434497060384,2.2253744311563093,1.7398300861857054,1.1084417340482517,0.2852568598305863,0.6756063445385817,0.48554434497060384,NS
AC132812.1,0.48554273478042376,3.9505164749752106,3.464973740194787,1.0153997491500109,0.3263639052762699,0.703204659941069,0.48554273478042376,NS
BGN,-0.4855414206224733,8.995161444220487,9.48070286484296,-1.3510495793547364,0.20474240862296023,0.6153390122384607,0.4855414206224733,NS
CYP27C1,-0.48535024054908993,0.3537392332955147,0.8390894738446046,-1.7963515070620806,0.10624590543280929,0.5550538705206917,0.48535024054908993,NS
C22orf23,0.4853281633034765,2.1004105930069494,1.615082429703473,1.1942673320593131,0.25264868047225325,0.6510874662019762,0.4853281633034765,NS
CSRNP2,-0.48524569605494694,4.243874100952468,4.729119797007415,-2.4665287511034104,0.0262041652442822,0.5513093049406389,0.48524569605494694,NS
ZNF787,-0.4852394030800271,4.433320456782595,4.918559859862622,-3.1246172413228455,0.01002607795802094,0.5513093049406389,0.4852394030800271,NS
AC004980.1,-0.485238281486732,1.3044764495547367,1.7897147310414687,-2.064085546565133,0.06681208279775243,0.5513093049406389,0.485238281486732,NS
DPH5,-0.4849441260673011,4.16711016303159,4.652054289098891,-1.6549892217489504,0.13172489673901736,0.5668802694220436,0.4849441260673011,NS
STAG3L4,-0.48474920222207896,2.672625219490916,3.157374421712995,-1.467814058054346,0.17680127684289482,0.5986097140440662,0.48474920222207896,NS
OXTR,-0.48468254551240064,1.2479196989423214,1.732602244454722,-0.654854521102964,0.5224826774227798,0.8118217275052702,0.48468254551240064,NS
METAP1,-0.4846762784675036,5.170758971870574,5.655435250338078,-1.777154133017168,0.10279215865584734,0.5550538705206917,0.4846762784675036,NS
FBXW9,-0.4845319112820454,3.434473851661192,3.9190057629432373,-1.4886080938148005,0.1592709634165164,0.5840646517780336,0.4845319112820454,NS
WSB1,0.48453058179048636,6.33765855937158,5.853127977581094,0.8993622050797773,0.38282371013478245,0.7386633326285141,0.48453058179048636,NS
ARHGAP25,0.48447835425223396,4.006896557419972,3.522418203167738,1.2899400728405226,0.2169388252552471,0.6262760446773726,0.48447835425223396,NS
PHC2,-0.4844388732037048,6.401564716946951,6.886003590150656,-2.8213906148404213,0.015011817781640112,0.5513093049406389,0.4844388732037048,NS
TMEM14A,-0.48431520636530756,5.890806893964424,6.375122100329731,-1.1853202016709012,0.2628494135943722,0.6580896189100829,0.48431520636530756,NS
AC093525.8,0.4842440488894195,1.9231490083999307,1.4389049595105112,1.23035768120413,0.23787852953912433,0.6405859123942648,0.4842440488894195,NS
PPP4C,-0.4841950918719986,6.48170171129921,6.9658968031712085,-2.1487020911456143,0.06254404150371656,0.5513093049406389,0.4841950918719986,NS
TMEM209,-0.484159308408433,4.07813072435412,4.562290032762553,-2.33898708197765,0.0407430542259894,0.5513093049406389,0.484159308408433,NS
C1orf56,-0.48403354796623077,3.3245012312440796,3.8085347792103104,-1.1405623798552738,0.273133432158843,0.6654358679144002,0.48403354796623077,NS
BX322639.1,-0.48393934839537234,0.6830870527647713,1.1670264011601437,-1.4866461693170012,0.1654898415736114,0.5881209913143506,0.48393934839537234,NS
AC253536.3,0.48391499784461955,1.697910222811937,1.2139952249673174,1.271678275759003,0.22301632956594253,0.6310945667833788,0.48391499784461955,NS
RPUSD1,-0.4838727523085149,4.216141735857433,4.700014488165948,-1.650085517995129,0.12263825722995737,0.5657347785085932,0.4838727523085149,NS
IGLV2-33,-0.48384930093445244,0.3888510909087397,0.8727003918431921,-1.375869241222437,0.19514365438829256,0.6102810649478687,0.48384930093445244,NS
NOXA1,0.4838374984984024,4.117158583438648,3.633321084940246,1.0620928518568387,0.3157376100001744,0.696327519235948,0.4838374984984024,NS
DPYD,0.48373918283557504,4.975156753421779,4.491417570586204,1.096384032381083,0.2910422339653241,0.6793158942751522,0.48373918283557504,NS
FRMD8,-0.4835143548480403,4.949927466953523,5.433441821801563,-2.9384411773996333,0.016198882507892615,0.5513093049406389,0.4835143548480403,NS
DOK2,0.4834783197983157,5.272675869881109,4.789197550082793,0.7699012063370105,0.4549020676346288,0.7752609125703837,0.4834783197983157,NS
RFTN2,0.4834517294381069,2.053362375293068,1.5699106458549612,1.6715150100432088,0.12062715335443026,0.5645670781407234,0.4834517294381069,NS
EHMT2,-0.48315191328684204,4.191305872319451,4.674457785606293,-1.567029754802706,0.1446615119200316,0.5779262287279816,0.48315191328684204,NS
UTP4,-0.48311217736834333,4.151947532402634,4.635059709770977,-1.6389557683534188,0.130605806961699,0.5668802694220436,0.48311217736834333,NS
MYL5,0.4829655650427629,2.566276588933876,2.0833110238911132,1.5868252130462532,0.14091353324843697,0.5748387805028177,0.4829655650427629,NS
SNRK,0.482925375913557,4.569287277754388,4.086361901840831,1.1447463254077623,0.2730258686677006,0.6654358679144002,0.482925375913557,NS
LOXL1-AS1,-0.48291974995490317,1.4870693068945682,1.9699890568494713,-2.0805742272952736,0.05574545415573201,0.5513093049406389,0.48291974995490317,NS
IFI6,-0.4828569029937473,8.478852761029746,8.961709664023493,-0.7292139288584351,0.4786835836177886,0.7903107011862128,0.4828569029937473,NS
VDAC1,-0.4826249194019434,6.970087067992297,7.45271198739424,-1.9506935295833088,0.07359886431660502,0.5513093049406389,0.4826249194019434,NS
NELFA,-0.4825984464001394,4.229972429761055,4.712570876161195,-2.198637471423942,0.04754471689389656,0.5513093049406389,0.4825984464001394,NS
ABCA4,-0.48254492577510666,1.0927243314400785,1.5752692572151852,-0.8225260416234408,0.4286587793988287,0.7638570924572547,0.48254492577510666,NS
CDC42BPG,0.48231779278610354,4.667091213535841,4.184773420749737,1.7062439754429632,0.10953137949034994,0.5580025153503948,0.48231779278610354,NS
AC254633.1,0.4822834916791834,2.2971068611550436,1.8148233694758602,1.900731986392711,0.07833339962479739,0.5513093049406389,0.4822834916791834,NS
SLC9A7,-0.48219790496916515,2.69407816617305,3.1762760711422153,-1.4405611078492053,0.17406545758845807,0.59551887739228,0.48219790496916515,NS
NT5DC1,0.4820974203235582,4.416908454934989,3.9348110346114304,1.3246909434831262,0.21850821916747745,0.6277703361889778,0.4820974203235582,NS
CHRNB1,-0.4819979063248212,2.787561709953656,3.2695596162784772,-1.7038902640015818,0.1134287489660692,0.558452446832286,0.4819979063248212,NS
AL139396.1,0.48197942335697963,2.6444985866160344,2.162519163259055,0.9835851704350467,0.34501892398826306,0.7150657308916522,0.48197942335697963,NS
AL390728.4,0.48189853042071196,4.599505206282575,4.117606675861863,1.110141125698899,0.2867395314247384,0.6765845778128886,0.48189853042071196,NS
CCR2,0.4818816539570361,2.832486756529097,2.350605102572061,1.488399541264284,0.15771106524277967,0.5826414725621805,0.4818816539570361,NS
DUX4L50,0.4817665187620259,2.196269869359279,1.714503350597253,0.8695976952289243,0.40064728670464156,0.7491646480355151,0.4817665187620259,NS
WRNIP1,-0.48168869736889874,5.374842323435405,5.8565310208043035,-2.219684084610336,0.05175696961944158,0.5513093049406389,0.48168869736889874,NS
C8orf76,-0.48161697031456807,1.6380734693516166,2.1196904396661846,-2.255322996638905,0.05010763489366807,0.5513093049406389,0.48161697031456807,NS
MMP25,0.4815505632756554,1.8607414757047576,1.3791909124291022,1.242309460120792,0.234628474262145,0.638743690993697,0.4815505632756554,NS
MLYCD,0.4815240373036098,2.2262134595200833,1.7446894222164735,2.5266546552111935,0.03456600612717856,0.5513093049406389,0.4815240373036098,NS
ZBTB9,-0.4813998415199703,3.662459612718005,4.143859454237975,-1.762284557523094,0.10044092151762513,0.5546866298495541,0.4813998415199703,NS
RPS15A,-0.4813667070709142,4.553760401820387,5.035127108891301,-2.0201125257456938,0.07003503918678232,0.5513093049406389,0.4813667070709142,NS
AC007842.1,0.4812349451624851,1.3984293192845765,0.9171943741220914,1.681301784665919,0.11923417987358663,0.5631300406129245,0.4812349451624851,NS
LRRC43,0.48123372149367216,1.9358782097497809,1.4546444882561087,0.7241521366240404,0.4802225630525946,0.7908528998111811,0.48123372149367216,NS
KCNE3,0.48119851974622474,3.6100006467489427,3.128802127002718,1.5059984768629193,0.15310331777630737,0.5811982893907925,0.48119851974622474,NS
THRA,0.4811019748152514,5.075574775051052,4.594472800235801,1.4644597016050365,0.17584808012539213,0.597979898149146,0.4811019748152514,NS
MIR3189,-0.48109707775791644,1.1944603173481256,1.675557395106042,-0.7474077444389232,0.46667528392845536,0.7828582492618333,0.48109707775791644,NS
GNA14,0.4810956787847096,4.379817458958835,3.898721780174125,0.8245008876552009,0.42844534861617944,0.7637406770387754,0.4810956787847096,NS
TIMM13,-0.4810350437354156,5.8858154549668065,6.366850498702222,-1.3474204702678896,0.21038274618991998,0.6203794905696249,0.4810350437354156,NS
SLC52A1,0.4810056897986936,1.6074861456418257,1.126480455843132,1.449765952336275,0.16801509830034445,0.5901275835940838,0.4810056897986936,NS
SMARCD2,-0.4807245869767698,6.429955451801828,6.910680038778597,-1.8431917508076332,0.09642978569762259,0.5542773548174784,0.4807245869767698,NS
SEC23A,-0.4807107135773574,4.056282746425205,4.536993460002562,-1.9011587845997775,0.09120374450589125,0.5535966530908281,0.4807107135773574,NS
RUSC2,0.48069835709630304,4.444095350981786,3.9633969938854827,1.2180168985677975,0.2454939740862725,0.6458621175047492,0.48069835709630304,NS
FBXL6,-0.4806528992806909,3.169093590239398,3.649746489520089,-1.8147785943752537,0.09792510075483832,0.5542773548174784,0.4806528992806909,NS
TIMM22,-0.48055287215883524,4.257953733822927,4.738506605981763,-3.3175699793621667,0.006132312256844591,0.5513093049406389,0.48055287215883524,NS
ZNF440,0.480444862349108,3.2659276299264812,2.7854827675773732,1.1896969311834897,0.25374245879770513,0.6517022093633719,0.480444862349108,NS
GTF2IRD2,0.4804128521320217,1.4240172242785323,0.9436043721465106,2.1350785105616,0.054457021241817845,0.5513093049406389,0.4804128521320217,NS
SGCE,0.4803728666125573,2.8611954474609607,2.3808225808484034,0.9517198104118025,0.35833247613097385,0.7228276178537218,0.4803728666125573,NS
SART1,-0.48025519129756233,5.582119543040017,6.062374734337579,-3.559705079755108,0.005034249317448124,0.5513093049406389,0.48025519129756233,NS
AC012236.1,-0.48016422042149287,1.9894681036640938,2.4696323240855866,-1.059407054060244,0.3087164123665286,0.692988134274219,0.48016422042149287,NS
TREM1,0.47998882545069055,5.123815291748479,4.643826466297789,0.6299757061194899,0.5382073613919576,0.8187057096635714,0.47998882545069055,NS
WDR43,-0.4799880261598881,4.836910083241744,5.316898109401632,-1.6376582591558364,0.12920631776797,0.5668627370077102,0.4799880261598881,NS
SIT1,-0.4799060394065062,2.406442194071521,2.886348233478027,-1.3235117908265241,0.20606604127025707,0.6167008545011022,0.4799060394065062,NS
OARD1,-0.47988052393308545,3.7150876001311652,4.194968124064251,-2.876004579107976,0.011557247416782558,0.5513093049406389,0.47988052393308545,NS
RPS27AP5,-0.4798796155694002,0.8430421462021035,1.3229217617715037,-1.4972059648066298,0.16260933419724702,0.586911334413581,0.4798796155694002,NS
SELENOI,-0.47975018942946246,3.825001754484573,4.304751943914035,-1.4205649016657356,0.17602123898800645,0.597979898149146,0.47975018942946246,NS
RBM12B-AS1,-0.4796736683996108,0.8941501422580023,1.373823810657613,-1.4948777930011719,0.16130847891283837,0.5854667807711574,0.4796736683996108,NS
IARS1,-0.47961320218632153,5.3682716074311605,5.847884809617482,-1.3993489896218705,0.186203660087608,0.603526031531528,0.47961320218632153,NS
BIVM,0.47957994488854716,2.5856591743901003,2.106079229501553,1.436829728542684,0.1860989845164367,0.6034418005804852,0.47957994488854716,NS
AL033519.4,0.47944288575072114,1.6732978863944095,1.1938550006436883,0.8383387488128533,0.4176404794818469,0.758221189294683,0.47944288575072114,NS
FMO4,0.4794296131493523,3.1768149154480567,2.6973853022987044,1.5294445393276963,0.15488967249114738,0.5823494207106203,0.4794296131493523,NS
FNDC3B,-0.47941390004134377,4.611624976812932,5.091038876854276,-1.7012003417963963,0.11566086867352561,0.5608236297023911,0.47941390004134377,NS
KCND3,0.4793621270685864,1.9856117798493753,1.506249652780789,1.510703887374772,0.1592114517682176,0.5840646517780336,0.4793621270685864,NS
CH17-340M24.3,0.47927145003759897,5.223521406660371,4.744249956622772,1.4701584412369666,0.16426802453924735,0.5881209913143506,0.47927145003759897,NS
SLC10A4,0.4791394298085101,1.6027019140846641,1.123562484276154,1.128718557947685,0.2769049578954405,0.6683419815716014,0.4791394298085101,NS
NAXE,-0.4791321892959459,7.048555365786182,7.527687555082128,-1.1664425285276807,0.2618348405377735,0.6573149341976622,0.4791321892959459,NS
KIAA0232,0.47900541449398215,4.922453584529534,4.443448170035552,2.066709297599415,0.057642086416689234,0.5513093049406389,0.47900541449398215,NS
TBCB,-0.47895305884510364,5.533595378010565,6.012548436855669,-1.6825092314131682,0.12698290030723397,0.5661522162996591,0.47895305884510364,NS
FIBP,-0.4789516433524197,5.369442797098171,5.8483944404505905,-2.2127315283288618,0.05224156162002011,0.5513093049406389,0.4789516433524197,NS
