gene,sl_n_drivers,sl_drivers,deg_cancers_up,deg_cancers_down,deg_max_log2fc,deg_min_fdr,n_approved_drugs,n_total_drugs,is_druggable,top_drugs,dep_auc,n_dependent_lines,sl_max_lineages,sl_is_universal,composite_score
MID1IP1,0,,0,1,1.241848038575327,6.767441276963617e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
BACH2,0,,0,1,1.0728166768822571,8.037466361179757e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
MINDY2,0,,0,1,1.0511017793412436,2.1790699779217643e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
MIR100HG,0,,0,1,1.219852432581004,2.2289493103485863e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
MGARP,0,,0,1,1.1320926819668955,3.973578409279935e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
MGAT3-AS1,0,,0,1,1.2092528990549904,2.4265436284403732e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
MGC27382,0,,0,1,1.9076557980478197,1.395221108678702e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
MGLL,0,,0,1,2.033501781794452,7.57720820249095e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
BBC3,0,,1,0,1.1260841462235982,2.0317833912060564e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
BBOX1,0,,0,1,2.8574359512033904,3.0590957294840466e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
BBOX1-AS1,0,,1,0,1.535968514886754,1.563178879223992e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
BCAS1,0,,1,0,1.6361521303289377,1.2035929005085613e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
BCAS4,0,,1,0,1.724530301163853,6.2048980091824744e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
B4GALT3,0,,1,0,1.0590055675814485,4.243327349777649e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
BAALC,0,,0,1,1.1700555643032693,1.52698303177354e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
MIEN1,0,,1,0,1.2044365003904716,6.760426768624663e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
CARMN,0,,0,1,2.5247670839157945,1.5601217543597097e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
CASC9,0,,1,0,1.1097596650989088,1.1500132466889722e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
CASKIN2,0,,0,1,1.5706713526336822,2.0253808892999912e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
CASP1,0,,0,1,1.152025057629413,1.2166247065237213e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
CASP12,0,,0,1,1.27864790158339,1.1261696573690415e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
CCL28,0,,0,1,2.5713782242651155,1.7352986090142394e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
CCN2,0,,0,1,1.6491677522183703,1.6462721689557617e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
CCN3,0,,0,1,1.5948787287697073,1.1709544577444846e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
CCN6,0,,0,1,1.0476983203541397,8.887275396352089e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
CCL13,0,,0,1,1.9039731107597315,3.015241897245527e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
CCL14,0,,0,1,1.693092337571355,2.6092323132909464e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
CCL19,0,,1,0,1.2134415737929125,4.150435778432901e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
LDHD,0,,0,1,1.4557444724239923,7.757150120055429e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC80,0,,0,1,1.6856775211302637,8.320068471027369e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC81,0,,0,1,1.022988601053723,1.1696072127817305e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV3-12,0,,1,0,1.1194883109436848,2.622116069650589e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV3-16,0,,1,0,1.166553333973059,3.694555899996646e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV3-19,0,,1,0,2.210355808380994,4.872248148766673e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV3-21,0,,1,0,2.2170870485125143,2.977951956679566e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV3-25,0,,1,0,1.573071986992299,1.061712651086645e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
INHA,0,,1,0,1.3938183472542276,6.452126390396789e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
INHBA,0,,1,0,2.704022906087248,1.0088777836840283e-31,0,0,False,,0.5,0,0,False,0.06666666666666667
INHBB,0,,0,1,1.3972802434719729,6.557169923275932e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
INKA1,0,,0,1,1.3733975426328966,1.82029629708961e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
INPP1,0,,0,1,1.2026613515359976,1.2806750885837116e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
CCL2,0,,0,1,1.164095891930664,1.397388293411605e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLJ2,0,,1,0,1.157429640208677,7.1553701635142e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV3-15,0,,1,0,2.386776718008777,8.480513354351699e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV3-20,0,,1,0,2.238882346075292,4.1760784029951415e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV3D-11,0,,1,0,1.8203350812566428,2.4337116009457444e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV3D-15,0,,1,0,2.03573288363854,4.740246196874626e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV3OR2-268,0,,1,0,1.5723505357062812,4.5560993072539856e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV4-1,0,,1,0,2.38303833685947,1.2879211957709136e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
IKBKE,0,,1,0,1.020195650550744,2.0310161360870196e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
IL11RA,0,,0,1,1.476140067459928,7.083770748923278e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
IL17B,0,,0,1,1.91343001509874,4.051646897898235e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
IL17D,0,,0,1,1.2331026588208218,6.823849313947318e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
IL17RD,0,,0,1,1.3073415709457086,1.5685955270973623e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
CARD6,0,,0,1,1.1513997907934668,2.220632384532962e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
IL1A,0,,0,1,1.6742190406588533,3.123329349760009e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
IL1B,0,,0,1,1.2260677453888715,5.323484980825535e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV9-49,0,,1,0,1.2583388525089123,0.0003291025933776,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLVI-70,0,,1,0,1.0820156677615655,1.3531825099822514e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGSF1,0,,0,1,1.562337497389152,1.0002154983453885e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
IHH,0,,0,1,2.008399464043855,5.040937754347513e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV3-9,0,,1,0,2.176246368801176,4.84136403136938e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV6-57,0,,1,0,2.123458459369897,8.933521103095663e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV3-1,0,,1,0,2.1065823655528995,5.557155044946395e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
CATSPERD,0,,0,1,1.2693897089722508,8.118397838033679e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
CARD14,0,,1,0,1.1522541492795495,1.897874458757822e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
CARD16,0,,0,1,1.4733035125264613,2.5528952923606346e-32,0,0,False,,0.5,0,0,False,0.06666666666666667
IL18R1,0,,0,1,1.2187234734593222,1.1065696995129086e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
ITGAL,0,,0,1,1.3332628088735752,1.3099388402358968e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
IRX2,0,,0,1,2.247648225365647,4.772712642963397e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
IRX5,0,,1,0,1.2536406251759136,8.23594745737609e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
ISG15,0,,1,0,2.6207669699373133,2.903713125007576e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
ISM1,0,,0,1,2.1904183352375344,5.832392959727884e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
IQCA1,0,,0,1,1.108345951493501,5.405371758621961e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IRAK1,0,,1,0,1.1488765763850717,8.208794773998076e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
IRF8,0,,0,1,1.144833431461449,3.4950183372165336e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
INSIG1,0,,0,1,1.09843796558021,2.6861173739269047e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
INSYN1,0,,0,1,1.045858540839749,2.904741337695281e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
INSYN2A,0,,1,0,1.191981211250411,4.308005325117046e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
INSYN2B,0,,0,1,2.4317962923002296,6.81988148992364e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
INPP5K,0,,0,1,1.065990061257052,3.572825853699315e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
INTS7,0,,1,0,1.0479113359790646,8.61015880841861e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
JPH4,0,,0,1,1.5939726583807854,3.231740431090448e-39,0,0,False,,0.5,0,0,False,0.06666666666666667
JPT2,0,,1,0,1.3271680356832949,6.680678532248253e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
JSRP1,0,,1,0,1.4232497985142611,8.887416928993215e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
JTB,0,,1,0,1.0063045648168436,5.065335047309895e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
JUNB,0,,0,1,1.0745690760503352,1.2296123346302556e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
JADE1,0,,0,1,1.0456586777887575,1.97836966373336e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
JAML,0,,0,1,1.9339377742295367,3.440974740135691e-32,0,0,False,,0.5,0,0,False,0.06666666666666667
JCAD,0,,0,1,2.1756640960561944,1.7037812792911743e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
JCHAIN,0,,0,1,2.496962111573352,2.371906191540531e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
JDP2,0,,0,1,1.3916408364154091,2.2963610406772418e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
ITM2C,0,,1,0,1.041466903862462,2.517786352165697e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
INTS6L,0,,0,1,1.1266821923651338,1.1579440044973826e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IL6R,0,,0,1,1.1228663798701897,1.0164818530097243e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
IL7R,0,,0,1,2.1222111126336296,8.017532579561161e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
ILDR1,0,,1,0,1.1251875325077334,4.036574742481229e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
ILF2,0,,1,0,1.037426831597955,1.955349979969014e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
IMPA1P1,0,,0,1,1.403666802376114,1.8451023265606092e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
INAVA,0,,1,0,1.8541552850346448,5.6226138975100295e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
INCENP,0,,1,0,1.0463240592894771,2.3978396064027353e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
IL2RA,0,,1,0,1.0675132819219264,1.3623829350385588e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IL31RA,0,,1,0,1.0178149399468488,1.494274894881142e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
IL36RN,0,,1,0,1.2358807110309908,4.218487159814389e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
IL37,0,,1,0,1.944232128614912,2.5242076761869883e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IL5RA,0,,0,1,1.4339174377874733,1.3675160889359189e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
ITGA9,0,,0,1,1.2262367632839042,1.2957059811135405e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
IL1RL1,0,,0,1,2.618973655839133,3.8302115191446333e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
IL1RL2,0,,1,0,1.3228609868714694,1.3677420314047597e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
IL20,0,,1,0,1.235342770412926,1.8162772161530486e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
IL20RB,0,,1,0,1.3133915477413285,1.0187261443257836e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IL21R,0,,1,0,1.0309639046260468,1.6474839080579688e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
IL23A,0,,1,0,1.112385136205438,3.3359694465648507e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
ITGA1,0,,0,1,1.0589394957934806,2.0430406817289238e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
ITGA10,0,,0,1,1.0195939649300394,2.7212302440219813e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
ITGA11,0,,1,0,1.7358514052882223,1.4388336254290596e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
ITGA6,0,,0,1,1.163086464469612,1.0929365189027062e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
ITGA7,0,,0,1,3.0875895908859463,1.4212292076920785e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
ITGA8,0,,0,1,2.174220958621903,6.247061271204012e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
IL1R1,0,,0,1,1.10334247719745,2.94603550733106e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3OR16-9,0,,1,0,1.310163308479976,5.650950233393728e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV4-28,0,,1,0,1.8193797846430884,5.858647293364231e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV4-31,0,,1,0,1.8200628599164004,4.95329708131123e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV4-34,0,,1,0,2.1478365018308505,6.628905551853288e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV4-39,0,,1,0,2.088416985391832,7.267181550325412e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV4-55,0,,1,0,1.8321414961418652,1.740601799949113e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3-71,0,,1,0,1.1548418650953969,1.1866872757624102e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
CCRL2,0,,0,1,1.6724428638272295,5.097634295512628e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
CD101,0,,0,1,2.2927569939231787,4.372299030331182e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
CD163,0,,0,1,1.4934212774107731,3.144267269986815e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
CCNE2,0,,1,0,1.3096919637450235,3.291995540661965e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
CDC7,0,,1,0,1.264483553835586,1.9571448131310508e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLC7,0,,1,0,1.5301346664902704,4.968919927941536e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
CDCA7,0,,1,0,2.323434813038404,1.1435061914705216e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
CDC14A,0,,0,1,1.033614161169076,1.1859928954329586e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
CDC14B,0,,0,1,1.479755220755293,6.424677845689312e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
CDC20P1,0,,0,1,1.1781791835707391,1.6697652986795225e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
CD59,0,,0,1,1.0779172254518166,2.815865121200834e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
CD5L,0,,0,1,1.8099956913773847,4.264600664018937e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
CD69,0,,0,1,1.3497234584123907,1.835314774349746e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3OR15-7,0,,1,0,1.200210154231139,6.327025899752984e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3OR16-11,0,,1,0,1.0448273189513315,1.5116610194134433e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3OR16-13,0,,1,0,1.3427944756681145,8.658097695970731e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV2-29,0,,1,0,1.267416494499326,0.0005351586790402,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV2D-40,0,,1,0,1.8090703861932669,4.2991114884526365e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
CDCA4,0,,1,0,1.2387090254677091,5.0963992812927694e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3-41,0,,1,0,1.1286389754271855,1.1144317054378971e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3-43,0,,1,0,2.092180929311348,2.5971557624978535e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV2-70,0,,1,0,1.6160439298420468,1.7519172499819963e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3-13,0,,1,0,1.4796744965114477,4.182800900661207e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3-19,0,,1,0,1.222613050264757,2.562413125398609e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3-20,0,,1,0,1.835891705449984,5.573520723886906e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3-21,0,,1,0,1.959856099807037,5.1551829721386934e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV1-69,0,,1,0,2.3018934819886714,1.3494109038337052e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV1-69-2,0,,1,0,1.431796534413377,0.0047325448411594,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV1-69D,0,,1,0,2.088747664697566,1.571694663293887e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV1OR15-2,0,,1,0,1.5658342830718504,5.5583145748948975e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV1OR15-9,0,,1,0,1.5452255980556706,7.282165065385078e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV3OR16-8,0,,1,0,1.1858019711336971,1.3498573879867087e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV7-81,0,,1,0,1.372184479989698,3.31912668714245e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
IGIP,0,,0,1,1.0147486928646492,1.5157276140932217e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKC,0,,1,0,2.2738864600841566,7.79133199809131e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKJ1,0,,1,0,1.9419343056789249,1.8373276078641235e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKJ3,0,,1,0,2.298379921749582,1.944987026813301e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKJ4,0,,1,0,2.6040345400869085,8.509415389553905e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV4-59,0,,1,0,1.95783054610398,1.1625208815810706e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV4-61,0,,1,0,1.551558671929357,8.45541313154202e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV4-80,0,,1,0,1.8412320874912496,1.4399577718659933e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV5-51,0,,1,0,2.106714050813949,1.3702620250522472e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV5-78,0,,1,0,1.4338104814997874,1.1279802553315042e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV7-4-1,0,,0,1,1.13069890907868,0.0220717474506879,0,0,False,,0.5,0,0,False,0.06666666666666667
IGHV1OR21-1,0,,1,0,1.2453100022441068,2.104188992772408e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
CD19,0,,1,0,1.1236620866591456,1.259306882001686e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
CD1C,0,,0,1,1.0955767775557566,2.1839934058080647e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
CD200,0,,0,1,1.3752977097131698,6.222959358456704e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
CD209,0,,0,1,2.0404287619637422,1.25927036302976e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
CD24,0,,1,0,1.2683595744285403,0.0012403175764624,0,0,False,,0.5,0,0,False,0.06666666666666667
CD244,0,,0,1,1.0221917145755153,1.2997100159381317e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
CD248,0,,0,1,1.428088260832055,7.916428038419198e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
CCNO,0,,1,0,1.655339149767091,5.4208297540143395e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
CCR8,0,,1,0,1.0550827684770534,4.2034175578838873e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1-39,0,,1,0,1.7603201334881478,1.3728074707539461e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1-5,0,,1,0,2.1074693527510675,1.0134317995569882e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV10-54,0,,0,1,1.3944893591198086,0.0005907112643633,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV3-11,0,,1,0,2.136461634822987,9.382777363434539e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV2-34,0,,1,0,1.218960685775189,1.2072632399100823e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV2-5,0,,1,0,1.6208148214205704,3.4772684681907694e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLL5,0,,1,0,1.4444768406538793,1.1252131083162729e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV1-40,0,,1,0,1.8684847186894604,1.4458467179672036e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV1-41,0,,1,0,1.4524737312427074,3.2469936292898416e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV1-44,0,,1,0,1.6001682702500428,3.122314180330099e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV1-47,0,,1,0,1.8489127590654224,6.373604177943603e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV1-50,0,,1,0,1.0296620784466817,1.2595357384965145e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV1-51,0,,1,0,1.2808173300635026,6.329124637709831e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLC2,0,,1,0,2.049519130701423,2.7828741142964926e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLC3,0,,1,0,1.9029365867986965,8.573687721962978e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLC6,0,,1,0,1.2804140006046978,1.3867016949292558e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGLV2-14,0,,1,0,2.112929227280027,1.1005852277929539e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1D-43,0,,1,0,1.057415582193851,1.084570815495469e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1D-8,0,,1,0,1.376051690799898,5.4612493490036116e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1OR2-6,0,,1,0,1.3287389859275882,1.1462128664302344e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1OR22-1,0,,1,0,1.0314250781618135,4.92239220979576e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1D-12,0,,1,0,1.2228975777760691,5.345572971951414e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1D-13,0,,1,0,1.0783413545292428,0.0024442164362719,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1D-17,0,,1,0,1.1084914092884104,4.314256894009621e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1D-27,0,,1,0,1.3710409849011795,6.201949237361609e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
IGKV1-13,0,,1,0,1.009672172538051,2.8011357766826428e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC82,0,,0,1,1.1082318732222816,2.6415863882163694e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC85A,0,,0,1,1.6358782449997546,8.378535408511118e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC9B,0,,0,1,1.112880790683619,2.0505112661874764e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
CD164L2,0,,0,1,1.0535681268162684,1.4794644004176485e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
CCL11,0,,1,0,1.7940227558246022,2.1588164484484238e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC3,0,,0,1,2.3745182598687835,7.235264056798843e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC34,0,,1,0,1.033953948092973,2.2142934518592135e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC60,0,,0,1,1.088728705375212,1.2268643355812723e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
CCDC65,0,,0,1,1.0327929424080278,1.5528114834302282e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
