,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-DV-5569,0.022854391085671888,0.12251457071060169,-0.2754412011733285,0.043514477870238134,0.5339160018631318,0.6351442406570241,-0.24814756020454337,-0.11563421608279208,0.12138856017669486
TCGA-B4-5834,-0.02231341366847503,-0.09095632836914487,-0.2628006284428724,0.28529659568377835,-0.027437619174755273,0.09064066665633415,-0.21685205319784853,-0.47425389447192595,0.3985100764871258
TCGA-BP-5195,-0.2849943268351044,0.046904714521913214,-0.30975503187413145,-0.1594783331290067,0.35194953479675445,0.038628391143976676,-0.3912295418050469,-0.4791803187036934,-0.2570873378538551
TCGA-CJ-4871,-0.21763841509705273,-0.15529413182593188,-0.28199062332913155,-0.09064191036588465,-0.32964524630483794,-0.13662717112886102,-0.35926340595911954,-0.3658139579983623,0.07535009809912696
TCGA-B0-5698,-0.03239225735774118,1.0541957696482231,-0.16970296960909523,-0.3215414477095571,0.3638029985433142,0.8659205101501936,0.8125642303641218,0.15628678570523893,0.7908784887643349
TCGA-A3-3382,-0.02307334752271817,1.4061992233727076,-0.2126798456551163,0.8923161537022612,1.3349962332539682,0.22035053661392676,0.686005271278388,0.05529576037528932,0.5371536922059337
TCGA-BP-4807,-0.41247503167086313,0.27646047593456397,-0.23611486266752035,-0.3520409641234384,1.3073819363907735,0.3085599827297801,0.08976673978028286,-0.309860445787905,-0.2610691876809862
TCGA-DV-5573,2.2398625608361606,0.1732644340923756,-0.07542692418106993,0.5992162130590476,0.26609462317095445,0.44935544581187975,0.5977722915369893,2.2325539779700834,1.1139687735461707
TCGA-CJ-4900,0.3271841306632683,0.5334954982606864,1.3539688368857947,-0.0069504804129283115,1.5699663164214412,-0.40287918571482,1.2575152959780191,0.2122089969101617,0.13189206779514584
TCGA-BP-4795,-0.20307833620090116,1.23990504124182,0.8057823921244177,-0.15732859808624117,0.5888437253435259,3.823392695713792,-0.07763526307714962,-0.48295276921863234,-0.37320007082527445
TCGA-DV-A4W0,-0.4248464963604982,-0.8182387562973165,0.3227142046155073,-0.000948618838423306,-0.27139352131315764,-0.46713786899360765,-0.4382353039869519,-0.6956813433022395,-0.24196160342234485
TCGA-AK-3440,-0.6199906031916538,-0.9396199817239405,-0.20351571890520123,-0.5399656296550345,-0.8444553578689996,-0.8236346906295625,-0.7784075345724636,-0.7048625832902875,-0.6235756510353238
TCGA-B0-5705,0.22610571814819092,-0.09381322385881001,-0.1605118735540416,-0.1775502661679497,0.12852394003739864,-0.22820258405650054,-0.07678989387493498,0.3347968553259663,0.7542092491103529
