,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-55-8090,-0.6199516101094443,-0.4127287011592999,0.27192800348383256,-0.7545916599686103,-0.37286833702535355,-0.2002709283574963,-0.036414397306061705,-0.49813058323533554,-0.3473579749684852
TCGA-73-7498,-0.5874443223891045,0.16376996996064797,-0.04169688612733749,-0.4437676231739629,-0.4717883165696289,-0.03454788897661223,0.050591360738636494,-0.3975390182881693,-0.6564201078087601
TCGA-55-7725,0.041678635180936834,0.3179845502469526,0.6172450135776281,-0.07316095749745809,-0.575953129212008,-0.07142345891954717,-0.07747550080526654,0.033396709024091205,0.23299640662445248
TCGA-05-5420,1.3830887549716269,0.17752572606433428,0.8377803549882566,0.7130920263641886,-0.4296624589345516,0.3247397776507543,0.317059452310517,0.1420700541101476,1.5583559230016653
TCGA-38-4629,0.5930321181117567,-0.01496995122820812,-0.2946117562123649,0.11327257219419222,0.293941729410601,-0.1721664867336361,0.6324340898151514,0.5833566107305602,0.6321128962945418
TCGA-67-3770,-0.14651176573028027,-0.17247425578086864,-0.727012379966563,-0.2723973403753472,-0.5606581091320088,-0.3040789175886367,-0.11710770314356851,-0.24384883662504306,0.10785974083242304
TCGA-73-4676,-0.5519282293031137,-0.6217475308241358,-0.8360476760667309,-0.6695026448855926,-0.351998718492532,0.115147994895811,0.24398969207844737,-0.6290019274294082,-0.5909075040263823
TCGA-55-7914,-0.00134252582946804,-0.5733841411928424,1.3151634413324664,-0.5534554602202344,-0.7091084417303616,-0.6972475470942142,-0.5320257780206703,0.036714994412591954,-0.2832478468132217
TCGA-97-8172,-0.12294713393590462,0.844061013685432,4.482762973011513,-0.37801158175200483,-0.07408637955029501,0.9186396496227403,0.17747226277214906,0.5344184988499864,-0.3611886881916048
TCGA-55-1595,-0.09347712259346844,-0.1676310415124349,-0.0028183590158331238,-0.5035723477661632,-0.5964195818226133,0.19766358184003377,0.12437699827321577,0.0249649913399116,-0.21299655362705722
TCGA-44-6146,-0.7489428291099709,-1.0266077644093572,-0.6314054682290959,-0.8517658295153551,-0.907798544943923,-0.6841191613835361,-0.34114841452064354,-0.9626309997535264,-0.7809403629212507
TCGA-73-4658,-0.21645871769863453,1.1811608479795808,-0.3040151041361033,-0.24482315446136335,0.4217409523023054,1.65629868864969,1.3062982415316675,0.5784181096449847,-0.21614037017041138
TCGA-38-4630,-0.36321304682988775,-0.1805072017014626,-0.42683550054426095,-0.8132050459075436,-0.662936352531501,-0.7522831788669846,0.11298851999460793,-0.3473157705916304,0.0274190929102406
TCGA-05-4410,0.5246250265807807,-0.05177531931546072,0.8947760542443041,0.10116391547773453,-0.5115220037148225,0.023065076316200223,-0.08379710088136673,0.12706398789546638,0.8972523761321434
