,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-AC-A23H-11,-0.3516565140059562,-0.48146834125717186,-0.3092293933448122,0.040775339496898204,0.031111827724644575,0.20650809390113908,-0.5452993406882971,-0.4806935516304592,-0.4930921326527055
TCGA-E2-A15M-11,-0.30683166205188706,-0.08574901758193532,-0.22816337886140328,-0.1464253506040675,-0.03264727311584379,0.07473939896417352,-0.4880366947599244,-0.3873228855367972,-0.10394958130934791
TCGA-A7-A13E-11,-0.31856130572410024,0.1726164663339421,-0.3369239407712861,0.3586943188812362,1.2965663183135634,0.30841798400662546,0.043363657589151484,-0.2229988640423003,-0.45666790081070197
TCGA-E2-A1LS-11,-0.5419469220244751,-0.8051233009672768,-0.5576901164654529,-0.5581051854496673,-0.690763543654865,-0.39382305076818963,-0.7396591253305984,-0.6135712295575345,-0.6075098762468839
TCGA-BH-A0AY-11,-0.14868885828716166,-0.325268168653638,-0.05395517702593743,0.5689902381116035,0.18247800885614965,-0.09577354377382424,-0.46834401226337496,-0.3465504915866469,-0.4557428688508791
TCGA-BH-A0E1-11,-0.2866734358980435,-0.2797478782985124,-0.23487236486210225,0.2763630511101014,-0.7329285191361573,-0.39760867555604235,-0.6201000700958683,-0.5203498249648357,-0.6076930898819513
TCGA-E9-A1N9-11,-0.3840254764625064,-0.5525247228042239,-0.282445048417979,-0.013325859465081228,-0.43424326297964594,0.3112723944249524,-0.43583808362931453,-0.466080336928327,-0.5581992555683659
TCGA-BH-A208-11,-0.3557822905322734,-0.5064612592620652,-0.17172208058129715,-0.20147094415097863,-0.44722340130857985,-0.2675072546250699,-0.5420746647335796,-0.454169449922154,-0.5129756189355873
TCGA-BH-A0C3-11,-0.20897197527392258,-0.11647579122340289,-0.06642952804885986,0.7503491275181596,-0.3701182913020278,0.028040143999611994,-0.4577050740174049,-0.3734875719193409,-0.4955808856106106
TCGA-BH-A18S-11,-0.1713199767662953,-0.2138176238059476,-0.053164022098725235,0.13930059931452185,-0.059203871819807775,1.1376697211278735,-0.43269807093758217,-0.1578131578261314,-0.12814308449712192
TCGA-BH-A1EO-11,-0.11768795442396479,-0.17388150700007396,-0.2735851586272605,0.25375544639702746,1.7939694161737298,1.2467402187061403,-0.47351931585680396,-0.13281801629229728,-0.31185888758140623
TCGA-BH-A0DQ-11,-0.27361346786990204,-0.24207980892547287,-0.06178094624590086,0.011822671332690021,-0.2968608108412794,-0.019361696550189034,-0.374438582024809,-0.38939857370027436,-0.4716752318351327
TCGA-BH-A0DL-11,0.1395675631696193,0.4151984645929639,0.03459479764499694,0.554553537807842,0.16339417582242308,1.2580768870349976,0.16591635424094445,0.2331980710314958,0.2798733505966076
TCGA-BH-A1EV-11,-0.2470811561263583,-0.06286495415318376,0.05604728225276181,0.13244254844595446,0.19663732605457174,0.34744394278705637,-0.03573369369376347,-0.15858940073300973,-0.2677892461586002
TCGA-E9-A1N5-11,-0.36961526127110456,-0.4185440095792871,-0.21762604891731166,-0.34252122454001754,0.06969319304431969,0.0861681242135111,-0.47809634052287614,-0.46053647950528553,-0.4425575663178297
TCGA-BH-A1FR-11,-0.10969522706776647,0.0013258649880469274,-0.09085966236266246,0.2668332517224144,1.1716893619159359,1.3593359170918256,-0.3251793523084997,0.05408974058992513,-0.22070595823234912
